district,crop,year,area_1000ha,rainfall_mm,avg_temp_c,rainfall_deviation_pct,prev_year_yield,prior_3yr_avg_yield,prior_3yr_yield_volatility,yield_kg_per_ha,yield_vs_prior_avg_pct,distress_score,risk_level
Ahmednagar,COTTON,1999,14.7,409.8,20.45,-2.0075131199914527,279.34,295.77,23.235528829789963,256.46,-13.290732663894245,0.6624794335071,Medium
Ahmednagar,COTTON,2000,15.7,363.0,21.0734375,-13.198455984765491,256.46,282.6666666666667,28.018510548088265,277.07,-1.9799528301886884,0.6550631362633942,Medium
Ahmednagar,COTTON,2001,13.5,429.6,20.8,2.727116553566796,277.07,270.95666666666665,12.605682581016097,210.37,-22.36027901140403,0.6748995666309344,High
Ahmednagar,COTTON,2002,10.8,232.2,21.03,-44.47570655554421,210.37,247.96666666666667,34.15150118711229,130.56,-47.347761795940315,0.8011255113594759,High
Ahmednagar,COTTON,2003,10.4,249.0,21.25,-40.45844501434327,130.56,206.0,73.35269388372865,170.19,-17.38349514563107,0.7300679209624144,High
Ahmednagar,COTTON,2004,15.9,525.4,20.46,25.63507224684355,170.19,170.37333333333333,39.90531585307073,285.53,67.59078102989513,0.445021423902616,Low
Ahmednagar,COTTON,2005,16.6,555.4,20.4040625,32.80875357041665,285.53,195.42666666666665,80.50833642135038,233.73,19.599849901071167,0.5380463949404215,Low
Ahmednagar,COTTON,2006,20.6,597.6,20.39875,42.89973196557615,233.73,229.81666666666663,57.769494833634525,301.46,31.174124301979848,0.4975582329029099,Low
Ahmednagar,COTTON,2007,40.0,386.0,21.0496875,-7.698633636692781,301.46,273.5733333333333,35.4127044058106,349.0,27.57091334438055,0.5826371350839665,Low
Ahmednagar,COTTON,2008,59.3,553.9,20.60375,32.450069504237995,349.0,294.73,57.92894699543554,267.45,-9.255929155498261,0.6011150185498284,Medium
Ahmednagar,COTTON,2009,82.7,445.7,21.185,6.576992197217685,267.45,305.97,40.961636930181115,257.19,-15.942739484263171,0.6551155105278569,Medium
Ahmednagar,COTTON,2012,96.2,339.6,21.28,-18.793927417152503,257.19,291.2133333333333,50.30696803956003,155.72,-46.527173664209506,0.7601273109347382,High
Ahmednagar,COTTON,2013,104.7,458.1,20.77,9.54211381096124,155.72,226.78666666666666,61.758968849336654,382.33,68.5857487212652,0.4674422291235564,Low
Ahmednagar,COTTON,2014,102.6,363.8,21.27,-13.007157816136871,382.33,265.08,113.51084573731265,169.69,-35.98536290931039,0.7284493813081532,High
Ahmednagar,COTTON,2015,73.6,272.3,21.27,-34.886885853034826,169.69,235.9133333333333,126.99279677735005,95.38,-59.56989855031508,0.8129631167401077,High
Ahmednagar,COTTON,2016,132.4,417.1882352941177,20.89597426470588,-0.2408182685389294,95.38,215.79999999999998,148.92842139766339,189.52,-12.17794253938831,0.6573703574619228,Medium
Ahmednagar,COTTON,2017,132.8,417.1882352941177,20.89597426470588,-0.2408182685389294,189.52,151.52999999999997,49.62785608909602,299.01,97.32726192833105,0.4201090811159884,Low
Ahmednagar,FINGER MILLET,1999,2.6,409.8,20.45,-2.0075131199914527,677.42,741.49,90.60866294124423,961.54,29.67673198559656,0.5693832601001801,Low
Ahmednagar,FINGER MILLET,2000,4.8,363.0,21.0734375,-13.198455984765491,961.54,814.84,142.28714769788587,895.83,9.939374601148693,0.6292379268289159,Medium
Ahmednagar,FINGER MILLET,2001,4.6,429.6,20.8,2.727116553566796,895.83,844.93,148.7418942329295,1521.74,80.10249369770278,0.45289689242860964,Low
Ahmednagar,FINGER MILLET,2002,4.6,232.2,21.03,-44.47570655554421,1521.74,1126.37,343.97315113246833,847.83,-24.72899668847713,0.7521181869601358,High
Ahmednagar,FINGER MILLET,2003,4.6,249.0,21.25,-40.45844501434327,847.83,1088.4666666666667,375.99246805399343,804.35,-26.102468304036258,0.7489590294722293,High
Ahmednagar,FINGER MILLET,2004,3.0,525.4,20.46,25.63507224684355,804.35,1057.9733333333334,402.2216657930466,800.0,-24.383727378131777,0.6442995254526767,Medium
Ahmednagar,FINGER MILLET,2005,2.9,555.4,20.4040625,32.80875357041665,800.0,817.3933333333334,26.44850909471955,793.1,-2.9720493601611717,0.5869521766729285,Medium
Ahmednagar,FINGER MILLET,2006,3.1,597.6,20.39875,42.89973196557615,793.1,799.1500000000001,5.672962189204059,677.42,-15.232434461615481,0.5981057768903647,Medium
Ahmednagar,FINGER MILLET,2007,2.6,386.0,21.0496875,-7.698633636692781,677.42,756.84,68.86620942087755,888.46,17.390729876856405,0.6046941992635286,Medium
Ahmednagar,FINGER MILLET,2008,2.6,553.9,20.60375,32.450069504237995,888.46,786.3266666666667,105.68291694182882,1000.0,27.173608932674288,0.5221843526923844,Low
Ahmednagar,FINGER MILLET,2009,2.6,445.7,21.185,6.576992197217685,1000.0,855.2933333333334,163.827607360095,665.38,-22.20446786287746,0.668682588681476,Medium
Ahmednagar,FINGER MILLET,2012,2.8,339.6,21.28,-18.793927417152503,665.38,851.2800000000001,170.38016433845846,1103.57,29.636547316981463,0.5951059154760411,Medium
Ahmednagar,FINGER MILLET,2013,2.8,458.1,20.77,9.54211381096124,1103.57,922.9833333333332,229.02247538906175,1285.71,39.299373408692844,0.530896042300585,Low
Ahmednagar,FINGER MILLET,2014,3.0,363.8,21.27,-13.007157816136871,1285.71,1018.2199999999999,318.85073953183803,1100.0,8.031663098348108,0.6330791582918777,Medium
Ahmednagar,FINGER MILLET,2015,0.1,272.3,21.27,-34.886885853034826,1100.0,1163.0933333333332,106.20414979337335,1000.0,-14.022377109317674,0.7142768202849423,High
Ahmednagar,FINGER MILLET,2016,0.1,417.1882352941177,20.89597426470588,-0.2408182685389294,1000.0,1128.57,144.98184265624425,1000.0,-11.392292901636578,0.6556681165801331,Medium
Ahmednagar,FINGER MILLET,2017,0.1,417.1882352941177,20.89597426470588,-0.2408182685389294,1000.0,1033.3333333333333,57.735026918962575,1000.0,-3.2258064516128964,0.6379740626051408,Medium
Ahmednagar,GROUNDNUT,1999,21.4,409.8,20.45,-2.0075131199914527,1443.44,1601.72,223.84172265241344,1551.4,-3.141622755537793,0.640489695372401,Medium
Ahmednagar,GROUNDNUT,2000,17.8,363.0,21.0734375,-13.198455984765491,1551.4,1584.9466666666667,160.9241825622654,1370.79,-13.511916278991517,0.6800490570690504,High
Ahmednagar,GROUNDNUT,2001,16.7,429.6,20.8,2.727116553566796,1370.79,1455.21,90.87845014083378,1299.4,-10.707045718487363,0.6496508944963658,Medium
Ahmednagar,GROUNDNUT,2002,11.6,232.2,21.03,-44.47570655554421,1299.4,1407.1966666666667,129.88488762490167,1198.28,-14.846301985744711,0.7307056817709534,High
Ahmednagar,GROUNDNUT,2003,5.5,249.0,21.25,-40.45844501434327,1198.28,1289.49,86.6809154312528,909.09,-29.50003489751762,0.7563204237580811,High
Ahmednagar,GROUNDNUT,2004,14.8,525.4,20.46,25.63507224684355,909.09,1135.59,202.56604132973533,1054.05,-7.180408422053731,0.607025667714632,Medium
Ahmednagar,GROUNDNUT,2005,14.4,555.4,20.4040625,32.80875357041665,1054.05,1053.8066666666666,144.59515356101457,1291.67,22.571818992731128,0.5316071285751797,Low
Ahmednagar,GROUNDNUT,2006,14.4,597.6,20.39875,42.89973196557615,1291.67,1084.9366666666667,193.15111631397158,1243.06,14.574429843831119,0.5335242375621123,Low
Ahmednagar,GROUNDNUT,2007,8.7,386.0,21.0496875,-7.698633636692781,1243.06,1196.26,125.53284868909797,1081.61,-9.584036915051918,0.6631395273124685,Medium
Ahmednagar,GROUNDNUT,2008,8.4,553.9,20.60375,32.450069504237995,1081.61,1205.4466666666667,109.9653265049183,1392.86,15.547210715806575,0.5473748821621804,Low
Ahmednagar,GROUNDNUT,2009,10.4,445.7,21.185,6.576992197217685,1392.86,1239.1766666666665,155.66133377731688,1187.5,-4.170242069330968,0.6296084327955889,Medium
Ahmednagar,GROUNDNUT,2012,5.21,339.6,21.28,-18.793927417152503,1187.5,1220.6566666666668,158.2519005678392,694.82,-43.07817923139731,0.75265448966367,High
Ahmednagar,GROUNDNUT,2013,6.2,458.1,20.77,9.54211381096124,694.82,1091.7266666666667,358.7399600453416,983.87,-9.879457006943131,0.637450174867441,Medium
Ahmednagar,GROUNDNUT,2014,5.9,363.8,21.27,-13.007157816136871,983.87,955.3966666666669,247.57108804004852,864.41,-9.52344401452802,0.6711152237029825,Medium
Ahmednagar,GROUNDNUT,2015,5.7,272.3,21.27,-34.886885853034826,864.41,847.7000000000002,145.24769774423353,491.23,-42.051433290079046,0.7750064420097229,High
Ahmednagar,GROUNDNUT,2016,16.2,417.1882352941177,20.89597426470588,-0.2408182685389294,491.23,779.8366666666667,256.97865462589226,1351.85,73.35040243469784,0.4720589433520205,Low
Ahmednagar,GROUNDNUT,2017,15.72,417.1882352941177,20.89597426470588,-0.2408182685389294,1351.85,902.4966666666668,431.5722902751444,1240.62,37.46532766510677,0.5498099386858754,Low
Ahmednagar,KHARIF SORGHUM,1999,0.8,409.8,20.45,-2.0075131199914527,1666.67,1442.4250000000002,317.13032029435465,875.0,-39.33826715427146,0.7189157582360625,High
Ahmednagar,KHARIF SORGHUM,2000,0.8,363.0,21.0734375,-13.198455984765491,875.0,1253.2833333333335,397.0006677996064,875.0,-30.183384975464456,0.7161705725779547,High
Ahmednagar,KHARIF SORGHUM,2001,0.2,429.6,20.8,2.727116553566796,875.0,1138.89,457.07088760935113,500.0,-56.097603807215805,0.747997103688283,High
Ahmednagar,KHARIF SORGHUM,2002,0.1,232.2,21.03,-44.47570655554421,500.0,750.0,216.50635094610965,1000.0,33.33333333333333,0.6263164719132992,Medium
Ahmednagar,KHARIF SORGHUM,2003,0.1,249.0,21.25,-40.45844501434327,1000.0,791.6666666666666,260.2082499332666,2000.0,152.63157894736844,0.36170192709547666,Low
Ahmednagar,KHARIF SORGHUM,2004,0.1,525.4,20.46,25.63507224684355,2000.0,1166.6666666666667,763.7626158259734,1000.0,-14.28571428571429,0.6224204970858451,Medium
Ahmednagar,KHARIF SORGHUM,2005,0.1,555.4,20.4040625,32.80875357041665,1000.0,1333.3333333333333,577.3502691896257,1000.0,-24.999999999999993,0.6346794030590869,Medium
Ahmednagar,KHARIF SORGHUM,2006,0.1,597.6,20.39875,42.89973196557615,1000.0,1333.3333333333333,577.3502691896257,1000.0,-24.999999999999993,0.6192688355567939,Medium
Ahmednagar,KHARIF SORGHUM,2007,0.1,386.0,21.0496875,-7.698633636692781,1000.0,1000.0,0.0,1400.0,40.0,0.5557074473302142,Low
Ahmednagar,KHARIF SORGHUM,2008,0.1,553.9,20.60375,32.450069504237995,1400.0,1133.3333333333333,230.94010767585036,1000.0,-11.764705882352935,0.6065507014579955,Medium
Ahmednagar,KHARIF SORGHUM,2016,1.4,417.1882352941177,20.89597426470588,-0.2408182685389294,1000.0,1133.3333333333333,230.94010767585036,214.29,-81.09205882352941,0.8066842760770643,High
Ahmednagar,KHARIF SORGHUM,2017,1.6,417.1882352941177,20.89597426470588,-0.2408182685389294,214.29,871.43,603.2203036204933,625.0,-28.278806100317865,0.6922555618438205,High
Ahmednagar,MAIZE,1999,16.9,409.8,20.45,-2.0075131199914527,1776.32,1638.1599999999999,195.38774577746685,1550.3,-5.363334472823162,0.6453034040931699,Medium
Ahmednagar,MAIZE,2000,21.0,363.0,21.0734375,-13.198455984765491,1550.3,1608.8733333333332,147.17782486955477,980.95,-39.02876132780288,0.7353355546746241,High
Ahmednagar,MAIZE,2001,20.2,429.6,20.8,2.727116553566796,980.95,1435.8566666666666,409.8491388710403,1707.92,18.94780583948724,0.5853987161209683,Medium
Ahmednagar,MAIZE,2002,19.8,232.2,21.03,-44.47570655554421,1707.92,1413.0566666666666,382.42403772949905,1171.72,-17.079050851935634,0.7355433043143511,High
Ahmednagar,MAIZE,2003,17.2,249.0,21.25,-40.45844501434327,1171.72,1286.8633333333335,376.9148917638215,686.05,-46.68820050821248,0.7935614492477958,High
Ahmednagar,MAIZE,2004,25.4,525.4,20.46,25.63507224684355,686.05,1188.5633333333335,511.14317723445475,1589.76,33.754757143778605,0.5183328089889575,Low
Ahmednagar,MAIZE,2005,28.5,555.4,20.4040625,32.80875357041665,1589.76,1149.1766666666665,452.2765663101872,1407.02,22.437223171371983,0.5318987528547902,Low
Ahmednagar,MAIZE,2006,34.4,597.6,20.39875,42.89973196557615,1407.02,1227.61,477.8220401990682,1865.99,52.0018572673732,0.4524314781447081,Low
Ahmednagar,MAIZE,2007,37.2,386.0,21.0496875,-7.698633636692781,1865.99,1620.9233333333334,231.066506082846,2756.72,70.07096778173755,0.49055368380333336,Low
Ahmednagar,MAIZE,2008,34.1,553.9,20.60375,32.450069504237995,2756.72,2009.9099999999999,686.2632492710076,2938.42,46.19659586747667,0.48096788100044996,Low
Ahmednagar,MAIZE,2009,53.6,445.7,21.185,6.576992197217685,2938.42,2520.3766666666666,573.9513521487124,2640.11,4.750612672973494,0.610279914187327,Medium
Ahmednagar,MAIZE,2012,59.86,339.6,21.28,-18.793927417152503,2640.11,2778.4166666666665,150.33387187635284,1953.06,-29.706007618247803,0.7236814511686093,High
Ahmednagar,MAIZE,2013,82.9,458.1,20.77,9.54211381096124,1953.06,2510.53,505.2987380748166,4314.84,71.86968488725486,0.46032703409726916,Low
Ahmednagar,MAIZE,2014,97.7,363.8,21.27,-13.007157816136871,4314.84,2969.3366666666666,1214.8225552043953,2396.11,-19.30487280548629,0.6923083194166548,High
Ahmednagar,MAIZE,2015,44.0,272.3,21.27,-34.886885853034826,2396.11,2888.0033333333336,1255.3766289975833,1590.91,-44.913152223970194,0.781206833033133,High
Ahmednagar,MAIZE,2016,68.0,417.1882352941177,20.89597426470588,-0.2408182685389294,1590.91,2767.286666666667,1399.3847754042972,3608.82,30.410052686988216,0.5650963678050812,Low
Ahmednagar,MAIZE,2017,78.38,417.1882352941177,20.89597426470588,-0.2408182685389294,3608.82,2531.9466666666667,1015.7897873247865,3086.29,21.893957745292155,0.5835479068453613,Low
Ahmednagar,MINOR PULSES,1999,39.0,409.8,20.45,-2.0075131199914527,495.8,339.805,220.61024466239095,264.1,-22.278954106031396,0.6819539132983322,High
Ahmednagar,MINOR PULSES,2000,42.5,363.0,21.0734375,-13.198455984765491,264.1,314.57,162.00264102785485,395.29,25.660425342531084,0.5951756502227009,Medium
Ahmednagar,MINOR PULSES,2001,35.2,429.6,20.8,2.727116553566796,395.29,385.06333333333333,116.18804169678279,201.7,-47.61900639721605,0.7296268093000114,High
Ahmednagar,MINOR PULSES,2002,39.9,232.2,21.03,-44.47570655554421,201.7,287.03000000000003,98.81098471323925,373.43,30.10138313068319,0.6333190306856844,Medium
Ahmednagar,MINOR PULSES,2003,23.2,249.0,21.25,-40.45844501434327,373.43,323.47333333333336,106.02369279238174,254.31,-21.38146369613158,0.7387301861551366,High
Ahmednagar,MINOR PULSES,2004,34.7,525.4,20.46,25.63507224684355,254.31,276.48,87.98539594728206,333.72,20.703125000000004,0.5466113453003836,Low
Ahmednagar,MINOR PULSES,2005,21.0,555.4,20.4040625,32.80875357041665,333.72,320.4866666666667,60.65257153108462,277.14,-13.525263661514785,0.609817474325785,Medium
Ahmednagar,MINOR PULSES,2006,41.1,597.6,20.39875,42.89973196557615,277.14,288.39,40.8828680500769,419.71,45.53555948541905,0.4664417900055621,Low
Ahmednagar,MINOR PULSES,2007,45.8,386.0,21.0496875,-7.698633636692781,419.71,343.5233333333333,71.78878905047321,534.93,55.718679953811964,0.5216503074304017,Low
Ahmednagar,MINOR PULSES,2008,7.4,553.9,20.60375,32.450069504237995,534.93,410.5933333333333,129.13657976473343,283.78,-30.885385377258928,0.6479788403634871,Medium
Ahmednagar,MINOR PULSES,2009,29.8,445.7,21.185,6.576992197217685,283.78,412.8066666666667,125.71723284153754,502.01,21.608985642996718,0.573753439419065,Low
Ahmednagar,MINOR PULSES,2012,17.06,339.6,21.28,-18.793927417152503,502.01,440.23999999999995,136.4944332198205,161.78,-63.25186262038886,0.7963641370063392,High
Ahmednagar,MINOR PULSES,2013,13.3,458.1,20.77,9.54211381096124,161.78,315.8566666666667,172.3682036610388,1180.45,273.72964530324936,0.1827113513539134,Low
Ahmednagar,MINOR PULSES,2014,16.9,363.8,21.27,-13.007157816136871,1180.45,614.7466666666668,518.608049718989,603.55,-1.821346462499484,0.6544273456736429,Medium
Ahmednagar,MINOR PULSES,2015,48.5,272.3,21.27,-34.886885853034826,603.55,648.5933333333334,510.8266032944383,72.16,-88.87438456557268,0.876456169772954,High
Ahmednagar,MINOR PULSES,2016,69.29,417.1882352941177,20.89597426470588,-0.2408182685389294,72.16,618.72,554.3007105353556,469.87,-24.05773209206103,0.683109901492628,High
Ahmednagar,MINOR PULSES,2017,80.16,417.1882352941177,20.89597426470588,-0.2408182685389294,469.87,381.85999999999996,276.41120292057644,362.09,-5.177290106321684,0.6422022771903291,Medium
Ahmednagar,OILSEEDS,1999,86.6,409.8,20.45,-2.0075131199914527,802.17,735.005,94.98565391678888,813.16,10.633260998224499,0.6106441139060155,Medium
Ahmednagar,OILSEEDS,2000,79.6,363.0,21.0734375,-13.198455984765491,813.16,761.0566666666667,80.91480231288543,703.52,-7.560102839473198,0.6671534612834703,Medium
Ahmednagar,OILSEEDS,2001,70.6,429.6,20.8,2.727116553566796,703.52,772.9499999999999,60.378710652017084,757.08,-2.0531729089850437,0.6309008367425066,Medium
Ahmednagar,OILSEEDS,2002,70.1,232.2,21.03,-44.47570655554421,757.08,757.9200000000001,54.8248264931135,669.33,-11.68856871437619,0.7238639263496779,High
Ahmednagar,OILSEEDS,2003,57.4,249.0,21.25,-40.45844501434327,669.33,709.9766666666668,44.229877157113265,538.33,-24.176381383425756,0.7447858411442538,High
Ahmednagar,OILSEEDS,2004,90.3,525.4,20.46,25.63507224684355,538.33,654.9133333333334,110.08528890516358,982.83,50.070238301251045,0.4829825998145517,Low
Ahmednagar,OILSEEDS,2005,90.7,555.4,20.4040625,32.80875357041665,982.83,730.1633333333334,228.40880747758683,806.17,10.40954307027193,0.5579587264070868,Low
Ahmednagar,OILSEEDS,2006,100.0,597.6,20.39875,42.89973196557615,806.17,775.7766666666666,223.80321385836558,1002.3,29.199554854704747,0.501836466705325,Low
Ahmednagar,OILSEEDS,2007,96.2,386.0,21.0496875,-7.698633636692781,1002.3,930.4333333333334,108.05462615424332,1187.11,27.5867875183606,0.5826027410403432,Low
Ahmednagar,OILSEEDS,2008,83.9,553.9,20.60375,32.450069504237995,1187.11,998.5266666666666,190.49802999856257,758.4,-24.0480975303614,0.6331647166952584,Medium
Ahmednagar,OILSEEDS,2009,92.5,445.7,21.185,6.576992197217685,758.4,982.6033333333334,215.0326371352341,849.41,-13.555147719832695,0.6499423950382748,Medium
Ahmednagar,OILSEEDS,2012,67.56,339.6,21.28,-18.793927417152503,849.41,931.64,225.87473453221799,488.9,-47.52264823322314,0.7622841725009273,High
Ahmednagar,OILSEEDS,2013,93.1,458.1,20.77,9.54211381096124,488.9,698.9033333333333,187.47467837906376,1230.93,76.12306899857397,0.4511113685227751,Low
Ahmednagar,OILSEEDS,2014,67.5,363.8,21.27,-13.007157816136871,1230.93,856.4133333333333,371.0645701671521,620.74,-27.518643645591688,0.7101048229034905,High
Ahmednagar,OILSEEDS,2015,48.2,272.3,21.27,-34.886885853034826,620.74,780.1899999999999,395.87922034378124,475.1,-39.10457709019597,0.7686215869099973,High
Ahmednagar,PEARL MILLET,1999,310.6,409.8,20.45,-2.0075131199914527,806.55,682.04,176.08373065107403,574.05,-15.833382206322211,0.6679885075156755,Medium
Ahmednagar,PEARL MILLET,2000,326.1,363.0,21.0734375,-13.198455984765491,574.05,646.0433333333333,139.2480525297691,574.36,-11.095746931320388,0.674814023482447,High
Ahmednagar,PEARL MILLET,2001,194.4,429.6,20.8,2.727116553566796,574.36,651.6533333333333,134.14453784382474,421.81,-35.27079837950649,0.7028723585950633,High
Ahmednagar,PEARL MILLET,2002,218.4,232.2,21.03,-44.47570655554421,421.81,523.4066666666666,87.9854308015442,727.56,39.004725452484365,0.6140284556551795,Medium
Ahmednagar,PEARL MILLET,2003,204.1,249.0,21.25,-40.45844501434327,727.56,574.5766666666667,152.8751151539495,346.89,-39.62685571406195,0.7782618688605207,High
Ahmednagar,PEARL MILLET,2004,240.5,525.4,20.46,25.63507224684355,346.89,498.7533333333333,201.66214229084574,596.26,19.55007819496613,0.5491096133779486,Low
Ahmednagar,PEARL MILLET,2005,217.7,555.4,20.4040625,32.80875357041665,596.26,556.9033333333333,193.36267125102847,251.72,-54.80005506640888,0.6992461890360909,High
Ahmednagar,PEARL MILLET,2006,243.9,597.6,20.39875,42.89973196557615,251.72,398.28999999999996,177.92813970814169,610.5,53.28027316779232,0.4496615770271426,Low
Ahmednagar,PEARL MILLET,2007,232.6,386.0,21.0496875,-7.698633636692781,610.5,486.16,203.15580129545893,748.28,53.91640612144148,0.5255552340671915,Low
Ahmednagar,PEARL MILLET,2008,128.2,553.9,20.60375,32.450069504237995,748.28,536.8333333333334,256.34555142099373,720.75,34.259546724619675,0.5068314874765539,Low
Ahmednagar,PEARL MILLET,2009,190.7,445.7,21.185,6.576992197217685,720.75,693.1766666666666,72.91123804553986,605.09,-12.707679139036216,0.6481062131132218,Medium
Ahmednagar,PEARL MILLET,2012,160.5,339.6,21.28,-18.793927417152503,605.09,691.3733333333333,75.98082279979187,344.92,-50.110890401712524,0.7678920305326355,High
Ahmednagar,PEARL MILLET,2013,181.8,458.1,20.77,9.54211381096124,344.92,556.92,192.48976310443106,1035.2,85.87947999712708,0.42997247802598054,Low
Ahmednagar,PEARL MILLET,2014,186.0,363.8,21.27,-13.007157816136871,1035.2,661.7366666666667,348.6090263222302,579.03,-12.498425859229004,0.6775610176998131,High
Ahmednagar,PEARL MILLET,2015,122.0,272.3,21.27,-34.886885853034826,579.03,653.05,351.04250440651776,249.18,-61.84365668784931,0.8178895927047487,High
Ahmednagar,PEARL MILLET,2016,146.4,417.1882352941177,20.89597426470588,-0.2408182685389294,249.18,621.1366666666667,394.69809808679514,1023.22,64.73347250470911,0.4907289582002672,Low
Ahmednagar,PEARL MILLET,2017,119.5,417.1882352941177,20.89597426470588,-0.2408182685389294,1023.22,617.1433333333333,388.4249606208815,1005.02,62.8503373068385,0.49480908446230665,Low
Ahmednagar,PIGEONPEA,1999,19.0,409.8,20.45,-2.0075131199914527,515.96,438.73,109.21971342207415,521.05,18.76324846716658,0.5930291410566997,Medium
Ahmednagar,PIGEONPEA,2000,19.1,363.0,21.0734375,-13.198455984765491,521.05,466.17,90.68259866148522,492.15,5.573074200398988,0.638698244363842,Medium
Ahmednagar,PIGEONPEA,2001,16.7,429.6,20.8,2.727116553566796,492.15,509.71999999999997,15.427433357496586,323.35,-36.56321117476261,0.7056725863181088,High
Ahmednagar,PIGEONPEA,2002,14.6,232.2,21.03,-44.47570655554421,323.35,445.51666666666665,106.78166197120794,390.41,-12.369159402940397,0.7253385395082288,High
Ahmednagar,PIGEONPEA,2003,9.0,249.0,21.25,-40.45844501434327,390.41,401.97,84.99167723959785,333.33,-17.07590118665573,0.7294014673846367,High
Ahmednagar,PIGEONPEA,2004,12.2,525.4,20.46,25.63507224684355,333.33,349.03000000000003,36.18187944261555,393.44,12.723834627395917,0.5638998077743014,Low
Ahmednagar,PIGEONPEA,2005,11.1,555.4,20.4040625,32.80875357041665,393.44,372.3933333333334,33.86374511676618,342.34,-8.070319912637194,0.5979984295365898,Medium
Ahmednagar,PIGEONPEA,2006,13.0,597.6,20.39875,42.89973196557615,342.34,356.36999999999995,32.41810759436719,507.69,42.46148665712604,0.47310228113350794,Low
Ahmednagar,PIGEONPEA,2007,14.6,386.0,21.0496875,-7.698633636692781,507.69,414.49,84.66098570179764,541.1,30.5459721585563,0.5761911743199406,Low
Ahmednagar,PIGEONPEA,2008,2.7,553.9,20.60375,32.450069504237995,541.1,463.71,106.42868363368964,481.48,3.8321364646007288,0.5727575430397086,Low
Ahmednagar,PIGEONPEA,2009,12.1,445.7,21.185,6.576992197217685,481.48,510.09,29.88237105719703,512.4,0.45286125977768676,0.6195917089158868,Medium
Ahmednagar,PIGEONPEA,2012,9.5,339.6,21.28,-18.793927417152503,512.4,511.66,29.816887832233718,228.42,-55.35707305632647,0.7792587596175944,High
Ahmednagar,PIGEONPEA,2013,11.0,458.1,20.77,9.54211381096124,228.42,407.43333333333334,155.79904278696102,836.36,105.27530066268511,0.3879481999174116,Low
Ahmednagar,PIGEONPEA,2014,9.1,363.8,21.27,-13.007157816136871,836.36,525.7266666666666,304.1890217173088,197.8,-62.37588607514677,0.7856288481672747,High
Ahmednagar,PIGEONPEA,2015,9.3,272.3,21.27,-34.886885853034826,197.8,420.85999999999996,360.15910872835076,236.56,-43.79128451266453,0.7787761196586456,High
Ahmednagar,PIGEONPEA,2016,21.97,417.1882352941177,20.89597426470588,-0.2408182685389294,236.56,423.5733333333333,358.0086710309309,1003.19,136.8397443968774,0.33449870243442337,Low
Ahmednagar,PIGEONPEA,2017,15.7,417.1882352941177,20.89597426470588,-0.2408182685389294,1003.19,479.1833333333334,454.21671527293375,993.63,107.35904838092584,0.3983735438021055,Low
Ahmednagar,RICE,1999,5.7,409.8,20.45,-2.0075131199914527,1321.43,1272.365,69.38838843783599,1403.51,10.30718386626479,0.6113506143585925,Medium
Ahmednagar,RICE,2000,5.5,363.0,21.0734375,-13.198455984765491,1403.51,1316.08,90.22404280456517,690.91,-47.502431463132936,0.7536951733011114,High
Ahmednagar,RICE,2001,7.3,429.6,20.8,2.727116553566796,690.91,1138.6166666666666,389.8913004073485,561.64,-50.67347805085117,0.7362448312161988,High
Ahmednagar,RICE,2002,7.4,232.2,21.03,-44.47570655554421,561.64,885.3533333333334,453.36787671088166,229.73,-74.0521674962162,0.8589850570432142,High
Ahmednagar,RICE,2003,7.6,249.0,21.25,-40.45844501434327,229.73,494.0933333333333,237.89422488436557,776.32,57.12011225949215,0.5686434382518522,Low
Ahmednagar,RICE,2004,8.0,525.4,20.46,25.63507224684355,776.32,522.5633333333334,275.38227327359533,725.0,38.73916399288123,0.5075332608159377,Low
Ahmednagar,RICE,2005,8.0,555.4,20.4040625,32.80875357041665,725.0,577.0166666666668,301.85171398110884,437.5,-24.17896652320847,0.6329004971927111,Medium
Ahmednagar,RICE,2006,8.4,597.6,20.39875,42.89973196557615,437.5,646.2733333333334,182.61479713685074,785.71,21.575494372865958,0.5183552644159207,Low
Ahmednagar,RICE,2007,8.6,386.0,21.0496875,-7.698633636692781,785.71,649.4033333333333,186.00723919604084,1190.7,83.35292396610224,0.4617761120706391,Low
Ahmednagar,RICE,2008,9.3,553.9,20.60375,32.450069504237995,1190.7,804.6366666666667,376.9565280418064,978.49,21.606439345294568,0.5342465534650003,Low
Ahmednagar,RICE,2009,7.4,445.7,21.185,6.576992197217685,978.49,984.9666666666666,202.5726670440343,378.38,-61.584486784662765,0.7540059630117264,High
Ahmednagar,RICE,2012,7.5,339.6,21.28,-18.793927417152503,378.38,849.1899999999999,421.31320071889485,614.67,-27.616905521732477,0.7191550632928412,High
Ahmednagar,RICE,2013,7.9,458.1,20.77,9.54211381096124,614.67,657.18,302.3050249334265,2405.06,265.9667062296479,0.1827113513539134,Low
Ahmednagar,RICE,2014,8.6,363.8,21.27,-13.007157816136871,2405.06,1132.7033333333331,1108.2088505481868,255.81,-77.41597535100394,0.8182157082648566,High
Ahmednagar,RICE,2015,14.0,272.3,21.27,-34.886885853034826,255.81,1091.8466666666666,1151.3435929527438,1228.57,12.522210078338231,0.6567635480452129,Medium
Ahmednagar,RICE,2016,15.0,417.1882352941177,20.89597426470588,-0.2408182685389294,1228.57,1296.4799999999998,1076.2331144784573,1746.67,34.72402196717268,0.5557494343647127,Low
